Cipher timestamp,Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,Baseline Power - W,Signatures Power - W
D2 Keygen,43:28.3,1643647408,42.7,600,15.4,933019648,0,0,7.6,9175875584,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:43:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.99,W,1.3,W,1.99,1.3
D2 Keygen,43:33.8,1643647414,42.5,600,15.4,933126144,0,0,7.6,9175875584,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:43:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.82,W,1.14,W,1.82,1.14
D2 Keygen,43:39.2,1643647419,43,600,15.3,933064704,0,0,7.6,9175875584,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:43:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.15,W,1.88,1.15
D2 Keygen,43:44.6,1643647425,43,600,15.3,932679680,0,0,7.6,9175875584,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:43:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.96,W,1.3,W,1.96,1.3
D2 Keygen,43:50.0,1643647430,42.7,600,15.4,933076992,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:43:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.83,W,1.18,W,1.83,1.18
D2 Keygen,43:55.4,1643647435,42.8,600,15.4,933101568,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:43:57 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.94,W,1.28,W,1.94,1.28
D2 Keygen,44:00.7,1643647441,42.6,600,15.4,933273600,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.44,W,707,mW,1.44,0.707
D2 Keygen,44:06.2,1643647446,42.2,600,15.4,933748736,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:08 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2,W,1.3,W,2,1.3
D2 Keygen,44:11.7,1643647452,42.7,600,15.4,932421632,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.04,W,1.53,W,2.04,1.53
D2 Keygen,44:17.1,1643647457,43,600,15.3,933232640,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.83,W,1.14,W,1.83,1.14
D2 Keygen,44:22.5,1643647462,42.2,600,15.3,933564416,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.89,W,1.3,W,1.89,1.3
D2 Keygen,44:28.0,1643647468,42.9,600,15.3,932806656,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.64,W,864,mW,1.64,0.864
D2 Keygen,44:33.4,1643647473,42.7,600,15.3,933052416,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:35 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.81,W,1.15,W,1.81,1.15
D2 Keygen,44:38.8,1643647479,42.9,600,15.4,933613568,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,997,mW,1.7,0.997
D2 Keygen,44:44.2,1643647484,43.3,600,15.4,933122048,0,0,7.6,9175879680,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:46 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.03,W,1.42,W,2.03,1.42
D2 Keygen,44:49.8,1643647490,43.2,600,15.3,933236736,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.92,W,1.27,W,1.92,1.27
D2 Keygen,44:55.4,1643647495,43.4,600,15.3,932859904,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:44:57 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.11,W,1.3,W,2.11,1.3
D2 Keygen,45:00.9,1643647501,42.9,600,15.3,933015552,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.52,W,2.07,1.52
D2 Keygen,45:06.4,1643647506,43.2,600,15.3,933232640,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:08 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.89,W,1.13,W,1.89,1.13
D2 Keygen,45:11.8,1643647512,43.3,600,15.3,933076992,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.78,W,1.13,W,1.78,1.13
D2 Keygen,45:17.4,1643647517,43.2,600,15.3,933339136,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.82,W,1.16,W,1.82,1.16
D2 Keygen,45:22.9,1643647523,43.9,600,15.3,933109760,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.87,W,1.15,W,1.87,1.15
D2 Keygen,45:28.4,1643647528,43.7,600,15.4,933724160,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.54,W,1,W,1.54,1
D2 Keygen,45:34.0,1643647534,42.8,600,15.4,933580800,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.76,W,1.01,W,1.76,1.01
D2 Keygen,45:39.4,1643647539,42.9,600,15.4,933371904,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.51,W,887,mW,1.51,0.887
D2 Keygen,45:44.8,1643647545,42.6,600,15.4,933130240,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.48,W,845,mW,1.48,0.845
D2 Keygen,45:50.4,1643647550,42.8,600,15.4,933031936,0,0,7.6,9175891968,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:53 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.15,W,1.49,W,2.15,1.49
D2 Keygen,45:55.9,1643647556,42.4,600,15.4,933707776,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:45:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.02,W,2.02,1.02
D2 Keygen,46:01.3,1643647561,42.9,600,15.4,933376000,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.16,W,1.46,W,2.16,1.46
D2 Keygen,46:06.7,1643647567,43.1,600,15.4,933773312,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.89,W,1,W,1.89,1
D2 Keygen,46:12.1,1643647572,42,600,15.4,933367808,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.99,W,1.31,W,1.99,1.31
D2 Keygen,46:17.5,1643647578,42.4,600,15.4,933081088,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.97,W,1.28,W,1.97,1.28
D2 Keygen,46:23.0,1643647583,42.8,600,15.3,932839424,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.95,W,1.3,W,1.95,1.3
D2 Keygen,46:28.3,1643647588,42.7,600,15.4,933224448,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.8,W,1.15,W,1.8,1.15
D2 Keygen,46:33.7,1643647594,43.2,600,15.3,932851712,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.55,W,871,mW,1.55,0.871
D2 Keygen,46:39.2,1643647599,42.2,600,15.4,934002688,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.48,W,844,mW,1.48,0.844
D2 Keygen,46:44.7,1643647605,42.9,600,15.4,933666816,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.5,W,862,mW,1.5,0.862
D2 Keygen,46:50.3,1643647610,42.6,600,15.4,933322752,0,0,7.6,9175896064,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.05,W,1.51,W,2.05,1.51
D2 Keygen,46:55.7,1643647616,43.3,600,15.4,933023744,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:46:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.81,W,1.01,W,1.81,1.01
D2 Keygen,47:01.1,1643647621,43.2,600,15.3,932892672,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.03,W,1.3,W,2.03,1.3
D2 Keygen,47:06.5,1643647627,42.9,600,15.4,933756928,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.86,W,1.16,W,1.86,1.16
D2 Keygen,47:12.0,1643647632,43.1,600,15.3,933277696,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.97,W,1.32,W,1.97,1.32
D2 Keygen,47:17.5,1643647638,42.8,600,15.4,933199872,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:20 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.85,W,1.18,W,1.85,1.18
D2 Keygen,47:23.0,1643647643,42.8,600,15.4,933392384,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.54,W,860,mW,1.54,0.86
D2 Keygen,47:28.5,1643647648,43.1,600,15.4,933343232,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:31 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.22,W,577,mW,1.22,0.577
D2 Keygen,47:34.0,1643647654,43.2,600,15.4,933314560,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.05,W,1.51,W,2.05,1.51
D2 Keygen,47:39.4,1643647659,43.2,600,15.4,933212160,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:42 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.95,W,1.29,W,1.95,1.29
D2 Keygen,47:45.0,1643647665,43.3,600,15.4,933421056,0,0,7.6,9175900160,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.71,W,1.01,W,1.71,1.01
D2 Keygen,47:50.4,1643647670,43.4,600,15.4,934105088,0,0,7.6,9175916544,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.76,W,1.13,W,1.76,1.13
D2 Keygen,47:55.9,1643647676,43.1,600,15.4,933896192,0,0,7.6,9175916544,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:47:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.26,W,1.52,W,2.26,1.52
D2 Keygen,48:01.3,1643647681,43.2,600,15.4,933425152,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.02,W,1.7,1.02
D2 Keygen,48:06.7,1643647687,43,600,15.4,933330944,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.98,W,1.43,W,1.98,1.43
D2 Keygen,48:12.2,1643647692,42.7,600,15.4,934043648,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.21,W,572,mW,1.21,0.572
D2 Keygen,48:17.7,1643647698,42.9,600,15.4,933748736,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:20 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.29,W,577,mW,1.29,0.577
D2 Keygen,48:23.2,1643647703,42.9,600,15.4,932651008,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.83,W,1.12,W,1.83,1.12
D2 Keygen,48:28.6,1643647709,43.1,600,15.3,933224448,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:31 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.98,W,1.28,W,1.98,1.28
D2 Keygen,48:34.0,1643647714,42.6,600,15.3,933048320,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.97,W,1.3,W,1.97,1.3
D2 Keygen,48:39.4,1643647719,42.5,600,15.3,932995072,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.85,W,979,mW,1.85,0.979
D2 Keygen,48:44.8,1643647725,43,600,15.3,933191680,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.52,W,1.16,W,2.52,1.16
D2 Keygen,48:50.2,1643647730,42.3,600,15.3,932524032,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.26,W,1.43,W,2.26,1.43
D2 Keygen,48:55.7,1643647736,43.5,600,15.4,932962304,0,0,7.6,9175920640,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:48:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.77,W,858,mW,1.77,0.858
D2 Keygen,49:01.1,1643647741,43.1,600,15.4,933109760,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.28,W,859,mW,2.28,0.859
D2 Keygen,49:06.5,1643647747,43.3,600,15.4,933568512,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.77,W,1.01,W,1.77,1.01
D2 Keygen,49:12.0,1643647752,42.1,600,15.4,933490688,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.85,W,1.14,W,1.85,1.14
D2 Keygen,49:17.4,1643647757,38.8,600,15.7,941674496,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.03,W,1.34,W,2.03,1.34
D2 Keygen,49:22.6,1643647763,37.1,600,15.4,933154816,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:24 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.3,W,582,mW,1.3,0.582
D2 Sign,49:27.7,1643647768,37.1,600,15.4,933224448,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.75,W,898,mW,2.75,0.898
D2 Sign,49:32.8,1643647773,36.8,600,15.3,932823040,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:35 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.44,W,756,mW,1.44,0.756
D2 Sign,49:37.8,1643647778,37,600,15.4,933249024,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:40 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.87,W,1.16,W,1.87,1.16
D2 Sign,49:42.9,1643647783,36.7,600,15.4,933183488,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:45 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.87,W,1.04,W,1.87,1.04
D2 Sign,49:48.0,1643647788,36.5,600,15.4,933351424,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:50 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.8,W,1.15,W,1.8,1.15
D2 Sign,49:53.0,1643647793,36.8,600,15.4,932868096,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:49:55 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.03,W,1.33,W,2.03,1.33
D2 Sign,49:58.1,1643647798,36.9,600,15.4,933150720,0,0,7.6,9175924736,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.06,W,1.19,W,2.06,1.19
D2 Sign,50:03.2,1643647803,37,600,15.3,933801984,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.39,W,728,mW,1.39,0.728
D2 Sign,50:08.3,1643647808,36.6,600,15.3,933425152,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.2,W,1.47,W,2.2,1.47
D2 Sign,50:13.4,1643647813,37,600,15.3,933212160,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:15 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.97,W,1.18,W,1.97,1.18
D2 Sign,50:18.5,1643647818,36.8,600,15.3,933146624,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:20 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.81,W,1.17,W,1.81,1.17
D2 Sign,50:23.6,1643647824,36.7,600,15.3,933277696,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.9,W,1.19,W,1.9,1.19
D2 Sign,50:28.7,1643647829,37.1,600,15.3,932802560,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:31 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.06,W,1.7,1.06
D2 Sign,50:33.8,1643647834,36.9,600,15.3,933122048,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.41,W,739,mW,1.41,0.739
D2 Sign,50:38.9,1643647839,36.8,600,15.3,933097472,0,0,7.6,9175928832,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.05,W,1.33,W,2.05,1.33
D2 Sign,50:44.0,1643647844,36.7,600,15.3,933154816,0,0,7.6,9175937024,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:46 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.77,W,1.02,W,1.77,1.02
D2 Sign,50:49.1,1643647849,36.7,600,15.3,932900864,0,0,7.6,9175937024,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:51 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.19,W,1.47,W,2.19,1.47
D2 Sign,50:54.1,1643647854,36.7,600,15.3,933888000,0,0,7.6,9175937024,v2.11-1-g7ef7f79 ran at Mon Jan 31 16:50:56 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.75,W,1.16,W,1.75,1.16
